,movieId,title,genres,movie_vector
2578,41997,Munich (2005),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
2579,42007,Rumor Has It... (2005),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2580,42009,Cheaper by the Dozen 2 (2005),"['Adventure', 'Comedy']",[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2581,42011,Fun with Dick and Jane (2005),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
2582,42015,Casanova (2005),"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']",[1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
2583,42018,Mrs. Henderson Presents (2005),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2584,42191,Luxo Jr. (1986),"['Animation', 'Children']",[0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2585,42723,Hostel (2005),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
2586,42725,Grandma's Boy (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2587,42728,Tristan & Isolde (2006),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2588,42730,Glory Road (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2589,42732,Last Holiday (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2590,42734,Hoodwinked! (2005),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2591,42738,Underworld: Evolution (2006),"['Action', 'Fantasy', 'Horror']",[0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
2592,42761,Casper Meets Wendy (1998),"['Adventure', 'Children', 'Comedy', 'Fantasy']",[1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2593,43419,Bandidas (2006),"['Action', 'Comedy', 'Crime', 'Western']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0]
2594,43549,Helter Skelter (2004),"['Action', 'Crime', 'Drama', 'Horror']",[0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0]
2595,43556,Annapolis (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2596,43558,Big Momma's House 2 (2006),"['Action', 'Comedy', 'Crime']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
2597,43560,Nanny McPhee (2005),"['Children', 'Comedy', 'Fantasy']",[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2598,43679,Final Destination 3 (2006),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
2599,43684,Something New (2006),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2600,43744,Imagine Me & You (2005),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2601,43869,Curious George (2006),"['Adventure', 'Animation', 'Children', 'Comedy']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2602,43871,Firewall (2006),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
2603,43904,When a Stranger Calls (2006),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
2604,43917,Eight Below (2006),"['Action', 'Adventure', 'Drama', 'Romance']",[1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
2605,43919,Date Movie (2006),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2606,43921,Running Scared (2006),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
2607,43928,Ultraviolet (2006),"['Action', 'Fantasy', 'Sci-Fi', 'Thriller']",[0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
2608,43930,Just My Luck (2006),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2609,43932,Pulse (2006),"['Action', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",[0 0 0 0 1 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0]
2610,43936,16 Blocks (2006),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
2611,44004,Failure to Launch (2006),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2612,44191,V for Vendetta (2006),"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0]
2613,44193,She's the Man (2006),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2614,44195,Thank You for Smoking (2006),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2615,44199,Inside Man (2006),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
2616,44225,Aquamarine (2006),"['Children', 'Comedy', 'Fantasy']",[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2617,44238,Leprechaun 2 (1994),"['Comedy', 'Fantasy', 'Horror']",[0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
2618,44241,Leprechaun 3 (1995),"['Comedy', 'Fantasy', 'Horror']",[0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
2619,44243,Leprechaun 4: In Space (1997),"['Comedy', 'Fantasy', 'Horror', 'Sci-Fi']",[0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
2620,44613,Take the Lead (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2621,44657,Mouchette (1967),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2622,44665,Lucky Number Slevin (2006),"['Crime', 'Drama', 'Mystery']",[0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0]
2623,44694,Volver (2006),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2624,44719,Brainstorm (2001),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2625,44731,Stay Alive (2006),"['Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]
2626,44759,Basic Instinct 2 (2006),"['Crime', 'Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0]
2627,44761,Brick (2005),"['Crime', 'Drama', 'Film-Noir', 'Mystery']",[0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0]
2628,44828,Slither (2006),"['Comedy', 'Horror', 'Sci-Fi']",[0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
2629,44849,Renaissance (2006),"['Action', 'Animation', 'Film-Noir', 'Sci-Fi', 'Thriller']",[0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0]
2630,44864,Friends with Money (2006),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2631,44929,Candy (2006),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2632,44943,9/11 (2002),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
2633,44972,Scary Movie 4 (2006),"['Comedy', 'Horror']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
2634,44974,Hard Candy (2005),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
2635,45081,Silent Hill (2006),"['Fantasy', 'Horror', 'Thriller']",[0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
2636,45106,American Dreamz (2006),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2637,45186,Mission: Impossible III (2006),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
2638,45208,RV (2006),"['Adventure', 'Children', 'Comedy']",[1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2639,45210,United 93 (2006),"['Crime', 'Drama']",[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
2640,45221,Stick It (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2641,45431,Over the Hedge (2006),"['Adventure', 'Animation', 'Children', 'Comedy']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2642,45442,Poseidon (2006),"['Action', 'Adventure', 'Thriller', 'IMAX']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0]
2643,45499,X-Men: The Last Stand (2006),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
2644,45517,Cars (2006),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2645,45666,Nacho Libre (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2646,45672,Click (2006),"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",[1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2647,45722,Pirates of the Caribbean: Dead Man's Chest (2006),"['Action', 'Adventure', 'Fantasy']",[1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
2648,45726,"You, Me and Dupree (2006)",['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2649,45728,Clerks II (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2650,45730,Lady in the Water (2006),"['Drama', 'Fantasy', 'Mystery']",[0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
2651,45732,My Super Ex-Girlfriend (2006),"['Comedy', 'Fantasy', 'Romance']",[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2652,45880,Marie Antoinette (2006),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2653,46062,High School Musical (2006),"['Children', 'Comedy', 'Drama', 'Musical', 'Romance']",[0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
2654,46337,Garfield: A Tail of Two Kitties (2006),"['Animation', 'Children', 'Comedy']",[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2655,46530,Superman Returns (2006),"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0]
2656,46578,Little Miss Sunshine (2006),"['Adventure', 'Comedy', 'Drama']",[1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2657,46723,Babel (2006),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
2658,46772,Strangers with Candy (2005),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2659,46865,Little Man (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2660,46948,Monster House (2006),"['Animation', 'Children', 'Fantasy', 'Mystery']",[0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
2661,46965,Snakes on a Plane (2006),"['Action', 'Comedy', 'Horror', 'Thriller']",[0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0]
2662,46967,Scoop (2006),"['Comedy', 'Fantasy', 'Mystery']",[0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
2663,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),"['Action', 'Comedy']",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
2664,46972,Night at the Museum (2006),"['Action', 'Comedy', 'Fantasy', 'IMAX']",[0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0]
2665,46974,World Trade Center (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2666,47044,Miami Vice (2006),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
2667,47122,John Tucker Must Die (2006),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2668,47200,Crank (2006),"['Action', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
2669,47254,Chaos (2005),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
2670,47382,Step Up (2006),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2671,47384,Zoom (2006),"['Adventure', 'Comedy', 'Drama', 'Fantasy']",[1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2672,47404,Mind Game (2004),"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",[1 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
2673,47423,Half Nelson (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2674,47465,Tideland (2005),"['Drama', 'Fantasy', 'Thriller']",[0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
2675,47516,Material Girls (2006),"['Children', 'Comedy', 'Drama']",[0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2676,47518,Accepted (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2677,47538,Crime Busters (1977),"['Action', 'Adventure', 'Comedy', 'Crime']",[1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
2678,47566,Born to Kill (1947),"['Crime', 'Drama', 'Film-Noir']",[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0]
2679,47629,The Queen (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2680,47640,Beerfest (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2681,47644,Invincible (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2682,47725,Angel-A (2005),"['Comedy', 'Drama', 'Fantasy', 'Romance']",[0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2683,47937,Severance (2006),"['Comedy', 'Horror', 'Thriller']",[0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
2684,47997,Idiocracy (2006),"['Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",[1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
2685,47999,Jesus Camp (2006),"['Documentary', 'Drama']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0]
2686,48161,Gridiron Gang (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2687,48304,Apocalypto (2006),"['Adventure', 'Drama', 'Thriller']",[1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
2688,48319,Flyboys (2006),"['Action', 'Adventure', 'Drama', 'War']",[1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0]
2689,48322,Jackass Number Two (2006),"['Comedy', 'Documentary']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
2690,48326,All the King's Men (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2691,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2692,48414,Open Season (2006),"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
2693,48520,Employee of the Month (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2694,48593,Man of the Year (2006),"['Comedy', 'Thriller']",[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
2695,48678,Feast (2005),"['Action', 'Comedy', 'Horror', 'Thriller']",[0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0]
2696,48696,Little Children (2006),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2697,48698,Deliver Us from Evil (2006),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
2698,48744,Shortbus (2006),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2699,48774,Children of Men (2006),"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0]
2700,48783,Flags of Our Fathers (2006),"['Drama', 'War']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
2701,48877,Saw III (2006),"['Crime', 'Horror', 'Thriller']",[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0]
2702,48982,Flushed Away (2006),"['Animation', 'Comedy']",[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2703,48997,Perfume: The Story of a Murderer (2006),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
2704,49272,Casino Royale (2006),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
2705,49274,Happy Feet (2006),"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
2706,49314,Harsh Times (2006),"['Action', 'Crime', 'Drama']",[0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0]
2707,49389,The Great Train Robbery (1903),"['Crime', 'Western']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
2708,49396,Tenacious D in The Pick of Destiny (2006),"['Adventure', 'Comedy', 'Musical']",[1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
2709,49530,Blood Diamond (2006),"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",[1 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0]
2710,49647,Charlotte's Web (2006),"['Children', 'Comedy', 'Drama', 'Fantasy']",[0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2711,49649,Eragon (2006),"['Action', 'Adventure', 'Fantasy']",[1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
2712,49651,Rocky Balboa (2006),"['Action', 'Drama']",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
2713,49666,Fur: An Imaginary Portrait of Diane Arbus (2006),"['Drama', 'Fantasy', 'Romance']",[0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2714,49735,Another Gay Movie (2006),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2715,49793,We Are Marshall (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2716,49824,Dreamgirls (2006),"['Drama', 'Musical']",[0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
2717,49910,Freedom Writers (2007),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2718,49932,Inland Empire (2006),"['Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
2719,49961,Notes on a Scandal (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2720,50003,DOA: Dead or Alive (2006),"['Action', 'Adventure']",[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
2721,50068,Letters from Iwo Jima (2006),"['Drama', 'War']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
2722,50147,Black Christmas (2006),"['Action', 'Horror', 'Thriller']",[0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0]
2723,50158,Stomp the Yard (2007),"['Drama', 'Musical']",[0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
2724,50160,Miss Potter (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2725,50274,Venus (2006),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2726,50354,The Return of Don Camillo (1953),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2727,50442,Alpha Dog (2007),"['Crime', 'Drama']",[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
2728,50601,Bridge to Terabithia (2007),"['Adventure', 'Children', 'Fantasy']",[1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2729,50740,Seven Up! (1964),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
2730,50794,Smokin' Aces (2006),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
2731,50796,Blood and Chocolate (2007),"['Drama', 'Fantasy', 'Horror', 'Romance']",[0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0]
2732,50798,Epic Movie (2007),"['Adventure', 'Comedy']",[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2733,50802,Because I Said So (2007),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2734,50804,Hannibal Rising (2007),"['Drama', 'Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0]
2735,50806,Norbit (2007),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2736,50872,Ratatouille (2007),"['Animation', 'Children', 'Drama']",[0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2737,51037,Unknown (2006),"['Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
2738,51077,Ghost Rider (2007),"['Action', 'Fantasy', 'Thriller']",[0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
2739,51080,Breach (2007),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
2740,51084,Music and Lyrics (2007),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2741,51091,Black Snake Moan (2006),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2742,51255,Hot Fuzz (2007),"['Action', 'Comedy', 'Crime', 'Mystery']",[0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0]
2743,51357,Citizen X (1995),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
2744,51412,Next (2007),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
2745,51498,2001 Maniacs (2005),"['Comedy', 'Horror']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
2746,51540,Zodiac (2007),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
2747,51562,Babylon 5: The Gathering (1993),['Sci-Fi'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
2748,51573,Meshes of the Afternoon (1943),['Fantasy'],[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2749,51575,Wild Hogs (2007),"['Adventure', 'Comedy']",[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2750,51662,300 (2007),"['Action', 'Fantasy', 'War', 'IMAX']",[0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0]
2751,51834,Becoming Jane (2007),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2752,51925,Premonition (2007),"['Drama', 'Fantasy', 'Mystery', 'Thriller']",[0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
2753,51927,Dead Silence (2007),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
2754,51931,Reign Over Me (2007),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2755,51933,Pride (2007),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
2756,51935,Shooter (2007),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
2757,52245,Blades of Glory (2007),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2758,52279,Are We Done Yet? (2007),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
