,userId,movieId,user_vector,movie_vector,og_rating,pred_rating
5407,279,143859,[4.2        3.6        3.44444444 3.59722222],[0. 0. 0. 1.],3.0,3.5972222222222223
5408,279,168252,[4.2        3.6        3.44444444 3.59722222],[0. 0. 0. 1.],4.0,3.5972222222222223
5409,280,7,[3.85714286 3.63513514 3.89830508 4.4375    ],[1. 0. 0. 0.],4.5,3.857142857142857
5410,280,39,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],4.0,3.635135135135135
5411,280,215,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],4.5,3.635135135135135
5412,280,344,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],3.0,3.635135135135135
5413,280,597,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],4.0,3.635135135135135
5414,280,1923,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],3.5,3.635135135135135
5415,280,2052,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],4.0,3.635135135135135
5416,280,2485,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],3.5,3.635135135135135
5417,280,2581,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],3.0,3.635135135135135
5418,280,2694,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],4.0,3.635135135135135
5419,280,2718,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 1. 0. 0.],4.0,3.635135135135135
5420,280,3565,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],3.5,3.8983050847457625
5421,280,3916,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],5.0,3.8983050847457625
5422,280,4239,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],5.0,3.8983050847457625
5423,280,4246,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],5.0,3.8983050847457625
5424,280,4816,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],4.0,3.8983050847457625
5425,280,6863,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],3.5,3.8983050847457625
5426,280,7445,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],4.5,3.8983050847457625
5427,280,7669,[3.85714286 3.63513514 3.89830508 4.4375    ],[1. 0. 0. 0.],4.5,3.857142857142857
5428,280,8341,[3.85714286 3.63513514 3.89830508 4.4375    ],[1. 0. 0. 0.],4.5,3.857142857142857
5429,280,8368,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],4.0,3.8983050847457625
5430,280,8376,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],3.5,3.8983050847457625
5431,280,8641,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],4.0,3.8983050847457625
5432,280,8969,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],5.0,3.8983050847457625
5433,280,56367,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],4.0,3.8983050847457625
5434,280,61024,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],4.5,3.8983050847457625
5435,280,65230,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 1. 0.],3.5,3.8983050847457625
5436,280,91079,[3.85714286 3.63513514 3.89830508 4.4375    ],[0. 0. 0. 1.],4.0,4.4375
5437,281,4214,[0.  3.  3.8 0. ],[0. 1. 0. 0.],3.0,3.0
5438,281,8368,[0.  3.  3.8 0. ],[0. 0. 1. 0.],4.0,3.8
5439,281,46578,[0.  3.  3.8 0. ],[0. 0. 1. 0.],4.5,3.8
5440,282,31,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.5,4.087301587301587
5441,282,296,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.0,4.087301587301587
5442,282,356,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.5,4.087301587301587
5443,282,413,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],3.5,4.087301587301587
5444,282,587,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],3.5,4.087301587301587
5445,282,588,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.5,4.087301587301587
5446,282,589,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.5,4.087301587301587
5447,282,912,[3.92307692 4.08730159 3.88596491 4.25      ],[1. 0. 0. 0.],3.5,3.923076923076923
5448,282,1073,[3.92307692 4.08730159 3.88596491 4.25      ],[1. 0. 0. 0.],4.0,3.923076923076923
5449,282,1089,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],5.0,4.087301587301587
5450,282,1298,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],5.0,4.087301587301587
5451,282,1584,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.5,4.087301587301587
5452,282,1884,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],5.0,4.087301587301587
5453,282,1921,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.0,4.087301587301587
5454,282,2231,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.5,4.087301587301587
5455,282,2795,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.0,4.087301587301587
5456,282,2948,[3.92307692 4.08730159 3.88596491 4.25      ],[1. 0. 0. 0.],4.0,3.923076923076923
5457,282,3254,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],4.0,4.087301587301587
5458,282,3263,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 1. 0. 0.],3.0,4.087301587301587
5459,282,3821,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],2.0,3.8859649122807016
5460,282,4027,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5461,282,4246,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5462,282,4874,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5463,282,5299,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5464,282,5481,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5465,282,5956,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.5,3.8859649122807016
5466,282,6863,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5467,282,8874,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],3.5,3.8859649122807016
5468,282,37741,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.5,3.8859649122807016
5469,282,48322,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],1.0,3.8859649122807016
5470,282,50068,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.5,3.8859649122807016
5471,282,68157,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],3.5,3.8859649122807016
5472,282,72998,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 1. 0.],4.0,3.8859649122807016
5473,282,103335,[3.92307692 4.08730159 3.88596491 4.25      ],[0. 0. 0. 1.],3.5,4.25
5474,283,356,[0.         3.27777778 0.         0.        ],[0. 1. 0. 0.],5.0,3.2777777777777777
5475,283,500,[0.         3.27777778 0.         0.        ],[0. 1. 0. 0.],3.0,3.2777777777777777
5476,283,608,[0.         3.27777778 0.         0.        ],[0. 1. 0. 0.],4.0,3.2777777777777777
5477,283,1541,[0.         3.27777778 0.         0.        ],[0. 1. 0. 0.],3.0,3.2777777777777777
5478,284,15,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],4.0,3.86
5479,284,44,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5480,284,153,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5481,284,216,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],4.0,3.86
5482,284,235,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5483,284,236,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],4.0,3.86
5484,284,256,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5485,284,344,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],5.0,3.86
5486,284,349,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5487,284,380,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],4.0,3.86
5488,284,410,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5489,284,485,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],3.0,3.86
5490,284,539,[0.   3.86 0.   0.  ],[0. 1. 0. 0.],4.0,3.86
5491,285,3262,[4.5        3.66666667 2.         0.        ],[0. 1. 0. 0.],3.0,3.6666666666666665
5492,285,3481,[4.5        3.66666667 2.         0.        ],[0. 0. 1. 0.],2.0,2.0
5493,285,4447,[4.5        3.66666667 2.         0.        ],[0. 0. 1. 0.],2.5,2.0
5494,285,6787,[4.5        3.66666667 2.         0.        ],[1. 0. 0. 0.],4.0,4.5
5495,285,113207,[4.5        3.66666667 2.         0.        ],[0. 0. 0. 1.],3.5,0.0
5496,286,110,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],5.0,3.6216216216216215
5497,286,158,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],3.0,3.6216216216216215
5498,286,165,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],4.0,3.6216216216216215
5499,286,356,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],4.5,3.6216216216216215
5500,286,455,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],4.0,3.6216216216216215
5501,286,500,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],3.5,3.6216216216216215
5502,286,508,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],4.5,3.6216216216216215
5503,286,2001,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],3.0,3.6216216216216215
5504,286,3897,[3.75       3.62162162 3.66666667 3.        ],[0. 0. 1. 0.],3.5,3.6666666666666665
5505,286,3994,[3.75       3.62162162 3.66666667 3.        ],[0. 0. 1. 0.],4.5,3.6666666666666665
5506,286,4571,[3.75       3.62162162 3.66666667 3.        ],[0. 1. 0. 0.],2.5,3.6216216216216215
5507,286,4848,[3.75       3.62162162 3.66666667 3.        ],[0. 0. 1. 0.],5.0,3.6666666666666665
5508,286,4963,[3.75       3.62162162 3.66666667 3.        ],[0. 0. 1. 0.],4.0,3.6666666666666665
5509,286,5218,[3.75       3.62162162 3.66666667 3.        ],[0. 0. 1. 0.],5.0,3.6666666666666665
5510,286,6377,[3.75       3.62162162 3.66666667 3.        ],[0. 0. 1. 0.],5.0,3.6666666666666665
5511,287,441,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],4.5,2.465909090909091
5512,287,532,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],2.5,2.465909090909091
5513,287,586,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],1.5,2.465909090909091
5514,287,1101,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],0.5,2.465909090909091
5515,287,1373,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],0.5,2.465909090909091
5516,287,1405,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],1.5,2.465909090909091
5517,287,1517,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],1.5,2.465909090909091
5518,287,1784,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],2.5,2.465909090909091
5519,287,2392,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],0.5,2.465909090909091
5520,287,2505,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],1.0,2.465909090909091
5521,287,2908,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],4.0,2.465909090909091
5522,287,2997,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],4.0,2.465909090909091
5523,287,4158,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 0. 1. 0.],0.5,2.683333333333333
5524,287,4642,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 0. 1. 0.],5.0,2.683333333333333
5525,287,5540,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 0. 1. 0.],2.5,2.683333333333333
5526,287,5673,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 0. 1. 0.],5.0,2.683333333333333
5527,287,6331,[2.16666667 2.46590909 2.68333333 2.5       ],[1. 0. 0. 0.],4.0,2.1666666666666665
5528,287,7117,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 1. 0. 0.],0.5,2.465909090909091
5529,287,8937,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 0. 1. 0.],4.0,2.683333333333333
5530,287,8949,[2.16666667 2.46590909 2.68333333 2.5       ],[0. 0. 1. 0.],5.0,2.683333333333333
5531,288,10,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5532,288,13,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5533,288,34,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5534,288,110,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],5.0,2.9472727272727273
5535,288,161,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5536,288,266,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5537,288,380,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5538,288,410,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5539,288,420,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5540,288,520,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],1.0,2.9472727272727273
5541,288,527,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],5.0,2.9472727272727273
5542,288,553,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5543,288,589,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5544,288,590,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],5.0,2.9472727272727273
5545,288,597,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5546,288,608,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5547,288,661,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.5,2.9472727272727273
5548,288,838,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5549,288,924,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],5.0,3.3181818181818183
5550,288,1012,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.5,3.3181818181818183
5551,288,1015,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5552,288,1020,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5553,288,1031,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5554,288,1036,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5555,288,1129,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5556,288,1199,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5557,288,1200,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5558,288,1214,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5559,288,1242,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5560,288,1265,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.5,2.9472727272727273
5561,288,1278,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],4.0,3.3181818181818183
5562,288,1290,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5563,288,1371,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5564,288,1376,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5565,288,1377,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5566,288,1387,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],5.0,3.3181818181818183
5567,288,1394,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5568,288,1500,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5569,288,1552,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5570,288,1588,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5571,288,1665,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5572,288,1754,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5573,288,1924,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],2.0,3.3181818181818183
5574,288,1957,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5575,288,1965,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.5,2.9472727272727273
5576,288,1974,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],1.0,3.3181818181818183
5577,288,1982,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],4.0,3.3181818181818183
5578,288,1984,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.5,2.9472727272727273
5579,288,2002,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5580,288,2014,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],2.0,3.422222222222222
5581,288,2091,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],2.0,3.3181818181818183
5582,288,2097,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5583,288,2105,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5584,288,2146,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5585,288,2291,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5586,288,2396,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5587,288,2410,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5588,288,2470,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.5,2.9472727272727273
5589,288,2471,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5590,288,2640,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.5,3.3181818181818183
5591,288,2664,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],4.0,3.3181818181818183
5592,288,2668,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.5,2.9472727272727273
5593,288,2687,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5594,288,2759,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.5,2.9472727272727273
5595,288,2903,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5596,288,2915,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5597,288,2916,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5598,288,2949,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.5,3.3181818181818183
5599,288,2985,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5600,288,3037,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],5.0,3.3181818181818183
5601,288,3054,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5602,288,3087,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5603,288,3107,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5604,288,3421,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],5.0,3.3181818181818183
5605,288,3524,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5606,288,3552,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5607,288,3572,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.0,2.9472727272727273
5608,288,3591,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5609,288,3614,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],4.0,2.9472727272727273
5610,288,3633,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5611,288,3766,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],1.0,2.9472727272727273
5612,288,3767,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],1.0,2.9472727272727273
5613,288,3836,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],4.0,3.3181818181818183
5614,288,3980,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.0,3.422222222222222
5615,288,3998,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],3.0,3.422222222222222
5616,288,4008,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],3.5,2.9472727272727273
5617,288,4010,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 1. 0. 0.],2.0,2.9472727272727273
5618,288,4011,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],3.0,3.422222222222222
5619,288,4226,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.5,3.422222222222222
5620,288,4239,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],3.0,3.422222222222222
5621,288,4306,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.0,3.422222222222222
5622,288,4329,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5623,288,4522,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 0. 1.],1.0,3.25
5624,288,4880,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],2.0,3.422222222222222
5625,288,4916,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5626,288,4976,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 0. 1.],4.0,3.25
5627,288,4992,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],3.0,3.422222222222222
5628,288,5025,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.0,3.422222222222222
5629,288,5378,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],3.5,3.422222222222222
5630,288,5410,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5631,288,5445,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.0,3.422222222222222
5632,288,5464,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.0,3.422222222222222
5633,288,5630,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],4.0,3.422222222222222
5634,288,6239,[3.31818182 2.94727273 3.42222222 3.25      ],[1. 0. 0. 0.],3.0,3.3181818181818183
5635,288,6373,[3.31818182 2.94727273 3.42222222 3.25      ],[0. 0. 1. 0.],3.0,3.422222222222222
